TransactionID,CustomerID,TransactionDate,Year,ProductCategory,ProductID,ProductName,Price,Quantity,TotalAmount,Discount,FinalAmount,StoreID,StoreLocation,SalespersonID,SalespersonName,CustomerAge,CustomerGender,CustomerRegion,PaymentMethod
e60d7a94-b483-4162-b043-a39a4f1a84cb,681a035f-e1e3-466c-8a09-bdc139c8a117,25-09-2023,2021,Books,P2039,picture,93.63,8,749.04,0.39,456.91439999999994,S40,West Michaelshire,SP24,James Wallace,69,Other,East,Credit Card
6e18b184-229f-485b-a8d9-1a2086181db2,13abd39b-b92e-4cab-88e5-dd93dad50f42,03-09-2023,2022,Home Decor,P1806,hold,448.12,5,2240.6,0.14,1926.916,S50,Luishaven,SP40,Melissa Garcia,22,Female,South,Debit Card
c521ff2e-f9cc-43ed-a8b4-5c6afee543b3,c002c7fc-eb0a-47f7-9578-320ef4ca37a4,21-10-2022,2021,Electronics,P9497,wear,203.82,7,1426.74,0.34,941.6483999999999,S1,Nobleland,SP40,Bob Brown,18,Female,North,Credit Card
9099a283-eedb-4ce5-a7fe-cdcd2528b516,7f258778-8140-4ce5-82e8-118f9ca3d9d1,10-02-2022,2023,Home Decor,P4448,involve,198.3,8,1586.4,0.23,1221.528,S38,Claytonbury,SP43,Scott Shaw,69,Other,East,Cash
115c42cd-5147-4e86-a875-d40aeac7dc2e,fdcdd45c-53d3-4d79-b632-090ac22664f4,16-07-2024,2023,Clothing,P6932,resource,102.01,1,102.01,0.17,84.6683,S23,Danielside,SP44,Shannon Riddle,37,Male,South,Debit Card
b82d40de-f2d7-4d53-8870-2ae78eadda9a,f5f30d6e-7632-44d4-9866-177e63abd48f,05-01-2021,2021,Furniture,P9773,standard,385.71,7,2699.97,0.31,1862.9792999999997,S75,South Suzanneshire,SP22,Derek Davila,18,Other,North,Online Payment
d6eaf269-514e-4353-af23-7c4d1e4ea133,c766dd63-683e-4858-9bbe-b0d9802ccb52,20-08-2023,2023,Furniture,P4251,when,330.08,8,2640.64,0.27,1927.6671999999999,S32,Maxwellton,SP42,Nathan Carter,63,Other,West,Online Payment
078c3875-ba21-4269-a540-fbfee12ff6cd,8643eed7-dd30-44fc-b864-aaf78d73e7aa,19-04-2023,2023,Home Decor,P3572,mission,17.98,6,107.88,0.36,69.0432,S59,Lake Cynthia,SP36,Amanda Bennett,20,Female,North,Cash
f90fb6e4-e150-42f3-9195-8000c3f38c8c,e958c745-02bb-457d-8225-51d2e44e923a,25-06-2023,2021,Electronics,P9776,especially,309.71,2,619.42,0.12,545.0896,S14,West Nancymouth,SP20,Dawn James MD,31,Male,North,Cash
4da838b7-6947-4bac-b610-f40d69fe890f,06cd3e3b-d202-4202-b56d-98962f50f0fb,29-06-2021,2023,Electronics,P7480,appear,141.08,7,987.5600000000001,0.21,780.1724,S62,Christineshire,SP14,Katie Harris,65,Other,North,Cash
d25ad576-ef0b-443e-bee0-47627168bdec,960a035c-0786-4459-8f89-321cff4ca29e,10-01-2021,2021,Furniture,P4757,service,391.22,10,3912.2000000000003,0.25,2934.15,S93,Port Traceymouth,SP35,Katie Reese,28,Male,South,Debit Card
bd03d33b-eee9-495e-a308-6e48e4e5b5b0,6a3eed4f-c754-4e4d-95a7-97311b53b124,20-08-2024,2021,Furniture,P5754,husband,481.94,2,963.88,0.02,944.6024,S71,Lake Peter,SP16,Eric Ramsey,48,Female,West,Debit Card
301c6abf-c773-4d46-a6e6-a84a46178161,d66cbda1-20be-4394-8cbb-ca011cacfd9f,25-11-2021,2023,Home Decor,P3644,occur,36.42,4,145.68,0.44,81.58080000000001,S33,North Michael,SP24,Molly Whitaker,31,Other,West,Debit Card
06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,035bd879-eca0-4912-861c-53de98e1e160,23-06-2023,2022,Home Decor,P7125,weight,315.77,10,3157.7,0.42,1831.4660000000001,S88,Margaretborough,SP25,Shelby Kelly,19,Other,East,Debit Card
9df034d3-9caa-437c-bc67-95e2c32fc21b,5577526f-6096-46ba-b03a-c41d3e9011e8,02-03-2021,2021,Clothing,P6431,mind,486.81,6,2920.86,0.33,1956.9761999999998,S61,New Ian,SP39,John Sanchez,31,Female,East,Debit Card
9cc3c1f5-9129-4c75-9b08-e5a844511ba0,7f527025-b3ed-4b04-a307-840278e6e25e,02-07-2023,2021,Toys,P7773,story,249.97,3,749.91,0.22,584.9298,S24,Lake Annaview,SP38,Eileen Wiley,66,Male,East,Cash
3b1d12cf-3b70-4092-98ab-182c3b1d0181,d2b2cf4b-489d-4b8a-bab0-dbe0438e1bb9,25-06-2021,2022,Toys,P4532,detail,268.44,2,536.88,0.04,515.4048,S11,South Jeremymouth,SP38,Jordan Lawrence,26,Other,West,Cash
14588063-5bf8-4d1d-86ad-7920aff7ff5d,f5dab6fe-1ea4-489d-9898-2e99fa9fdbb3,06-09-2021,2023,Furniture,P5074,high,195.31,6,1171.8600000000001,0.44,656.2416000000002,S34,Mosleytown,SP31,Candice Torres,37,Female,East,Debit Card
22538040-7a02-4a6d-87a2-b171b02a06ee,eaab0629-6a5e-4c28-a86e-8c8db98b06f3,25-03-2021,2020,Electronics,P1223,race,79.21,1,79.21,0.16,66.53639999999999,S56,North Joanne,SP49,Judy Elliott,67,Female,South,Debit Card
7800e27a-9ace-43cc-989c-83f68098580d,ae1c64c6-9efd-49e9-a1dd-2f7f00c976e5,28-05-2024,2022,Clothing,P1591,fly,313.7,2,627.4,0.12,552.112,S11,Port Michaelmouth,SP8,Kimberly Lopez,51,Other,West,Cash
2f191516-5fbb-4da5-a64a-1fe8b646e2b1,9c1817a3-5e2f-4318-a44a-79cd36b528a4,17-02-2024,2020,Home Decor,P1328,environment,458.08,7,3206.56,0.14,2757.6416,S59,Jacobstad,SP12,Gina Holt,29,Male,East,Online Payment
794e0838-7dcf-40fd-a330-98edda252795,e2c94a44-2248-4e75-9885-dca5cac5ebc7,27-12-2021,2023,Home Decor,P9627,yard,255.37,5,1276.85,0.03,1238.5445,S24,Faithstad,SP23,Matthew Ramirez,63,Other,North,Online Payment
39ed0800-3179-49f9-a9ed-e760233408ba,9a8b8524-4fac-40ff-9385-3f450ed57c8c,12-09-2023,2021,Toys,P2679,hotel,360.68,3,1082.04,0.27,789.8892,S64,Katelynmouth,SP10,Adam Evans,46,Male,West,Debit Card
f80443ee-c3b8-4179-a899-4c8408403234,deef7995-1f88-4ed9-8efa-bf951227557d,06-02-2021,2021,Clothing,P9216,discuss,81.19,7,568.3299999999999,0.08,522.8635999999999,S44,Justinton,SP50,Jennifer Rodriguez,37,Other,South,Debit Card
f3402dd3-4515-45b9-ace9-504b03d7f962,93350c77-c599-4a45-a3a8-68d786a56845,03-08-2021,2023,Toys,P7519,environmental,417.87,2,835.74,0,835.74,S69,Blakehaven,SP3,Kara Rose,62,Female,South,Online Payment
abdce0da-be0b-4ddd-b8f9-500169bd40d8,4ad07831-8a0a-4ef0-9bdd-fef5496e186a,13-07-2022,2023,Books,P8944,give,163.46,1,163.46,0.12,143.84480000000002,S7,Bryanthaven,SP6,Jacqueline Knight,42,Female,East,Cash
345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,87a6c63c-65a1-4e9c-bb39-b8aa39d0eb01,22-07-2021,2023,Furniture,P1692,shake,290.52,8,2324.16,0.33,1557.1871999999998,S35,Lake Jennifer,SP40,Amanda Reed,31,Other,North,Online Payment
f4672866-ed56-42a0-ad54-ff2b10ee4f77,06c0965d-d68b-417e-97cb-97197a3367d0,29-01-2021,2023,Clothing,P3571,attorney,249.48,1,249.48,0.08,229.5216,S45,Port Daniel,SP13,Kimberly Cruz,65,Male,North,Cash
9df79a27-ddfc-4a92-b074-feb3fc5217cc,ff36fe7f-c1ab-4f4c-a3a8-bfbe96289af2,26-07-2023,2023,Toys,P5638,fast,376.13,4,1504.52,0.4,902.712,S19,Lake Benjaminberg,SP4,Patrick Wheeler,68,Female,West,Cash
dde4f5c1-532c-4c01-b017-c5337d6ce5c3,d0a05417-2bac-4c89-b1d8-3f7868437031,04-02-2022,2023,Electronics,P5939,husband,396.31,4,1585.24,0.09,1442.5684,S80,West Andrewport,SP45,Cindy Knight,38,Female,South,Debit Card
6d744a0b-3f2d-49c8-a338-e5797521aa18,37309e25-f10c-44f0-a85d-9795b9138441,03-06-2022,2023,Clothing,P1397,reality,268.41,6,1610.46,0.39,982.3806,S24,Wolfland,SP25,Tammy Simon,26,Other,South,Credit Card
9ba14c35-0ab5-407f-86b6-020a67a55936,25db9dbd-817f-4e3b-9a1a-59cf9b480ff5,26-08-2021,2021,Books,P4768,laugh,342.37,1,342.37,0.37,215.69310000000002,S55,Port Glennfurt,SP17,Paul Fuller,61,Male,North,Debit Card
b85f164b-6160-4399-9307-3198bc3eb402,4667b057-7387-4e41-bd79-f8b612d0ff7d,28-11-2023,2020,Furniture,P5051,war,5.32,9,47.88,0.34,31.6008,S58,Lake Scottfort,SP28,Gregory Bell,64,Female,South,Credit Card
f06b6c12-9c8b-4550-a4e7-0f9a501a0ccf,13a5893a-6b13-4d0a-9673-28bc55cf185a,30-10-2021,2020,Home Decor,P1553,often,323.56,5,1617.8,0.04,1553.088,S55,West Codytown,SP41,George Hopkins,32,Male,East,Credit Card
8941bdd3-9803-482e-926a-4bd0be125f8f,0956f0e5-ef0c-4132-8151-55db179c0a64,30-03-2024,2021,Home Decor,P5463,not,342.76,3,1028.28,0.38,637.5336,S80,Andreachester,SP37,Jaclyn Steele,68,Other,South,Debit Card
b440b852-e033-400e-a432-62b38675820e,bb10f0be-db76-4604-befa-e203b206da83,08-12-2022,2022,Home Decor,P3025,recognize,397.24,5,1986.2,0.19,1608.8220000000001,S65,Millerchester,SP8,Rodney Barnett,39,Other,North,Debit Card
1bfc270c-8549-4255-89db-ebb5c9739495,893e2de8-8509-43a2-a14b-1e1c4b403399,13-03-2024,2020,Home Decor,P7190,test,187.5,4,750,0.06,705,S67,Stephanieberg,SP10,Christopher Howard,44,Other,West,Online Payment
e0b55615-d3b6-4f1b-b4f7-6d09739cafa5,0af87147-bf44-4a67-b0cf-99906841667c,23-07-2022,2022,Clothing,P7565,kid,349.27,2,698.54,0.39,426.1094,S84,Martinezport,SP25,Joseph Larsen,23,Other,South,Online Payment
3ee79d31-feef-41f8-a0b6-2f900adbc4ff,0570ea72-a167-40f7-9de8-f62bd45f8e7f,26-05-2023,2021,Books,P3149,health,442.1,10,4421,0.21,3492.59,S80,Madisonfort,SP32,Barbara Cooke,25,Male,West,Credit Card
fbdc532e-6546-466d-89b1-cad184c9b276,3cd68ac3-5665-4d0b-8ac2-9f1dc72c3764,20-12-2022,2022,Books,P5423,within,333.47,9,3001.2300000000005,0.21,2370.9717000000005,S59,Lake Jonathanside,SP8,Autumn Wallace,53,Female,South,Credit Card
632c817e-8ec5-4d47-8a0c-64e5bc341b4f,6dbd4921-653f-4313-af82-fab37e0c5286,10-12-2023,2021,Home Decor,P2391,TV,434.55,4,1738.2,0,1738.2,S76,Harrisonville,SP37,David Clark,50,Male,South,Cash
f66c7331-a172-4ee3-83e1-847c8420e0d8,be66de49-ca6d-4803-b75e-a48f6f747d68,10-07-2023,2023,Electronics,P2253,my,379.01,10,3790.1,0.27,2766.7729999999997,S70,North Waynemouth,SP6,Jennifer Snow,62,Female,North,Online Payment
70869a45-4a8a-4b17-b09a-083a0c9ea060,18927ebd-b195-4d60-84f3-6ac60bde24e2,16-07-2022,2023,Home Decor,P2210,decide,198.13,3,594.39,0.34,392.2973999999999,S68,East Johnmouth,SP37,Lynn Martinez,66,Other,North,Online Payment
c60fb252-4df7-42ae-a267-e12b65e5f13f,6d3026db-20f8-460c-bf10-545a1dd3c5d2,18-12-2021,2020,Clothing,P9265,reflect,365.21,5,1826.05,0.34,1205.1929999999998,S60,Frankport,SP27,Jeffrey Parker,27,Male,East,Credit Card
2a9edda7-761a-4914-8931-b2d4d3def87c,f0582911-0499-4aeb-98b6-a5b0c7c22f1b,17-08-2024,2020,Books,P7805,small,169.28,9,1523.52,0.32,1035.9935999999998,S61,Jeffreytown,SP38,Jon Kelley,18,Male,North,Credit Card
eb45bc38-9cf6-4e33-8b5f-174b6c267b56,dff4cc91-3164-4c14-b1a0-051f0acae683,16-06-2021,2022,Furniture,P1330,turn,231.03,5,1155.15,0.35,750.8475000000001,S43,Sanchezport,SP37,Timothy Hall,33,Other,West,Cash
e7574997-8458-4f73-b0a0-c1cd0df6c527,e28b40c6-852f-48aa-8e2d-df52fd8190c8,04-06-2023,2022,Home Decor,P1241,executive,23.97,9,215.73,0.5,107.865,S38,Hopkinshaven,SP13,Stacey Lewis,52,Female,North,Credit Card
a566e884-d473-4687-b6ad-1c332469d0c2,65d8350a-63fd-407a-9c7f-9aef3403bfdf,28-09-2023,2020,Toys,P9875,move,338.14,2,676.28,0.37,426.0564,S36,Sandovalview,SP14,Maureen Becker,18,Female,North,Credit Card
802b1bf4-b8ff-415c-9727-20fa73a27c7b,d173bd6d-16a0-4e13-9b80-5cc7e2712ff8,26-06-2024,2023,Home Decor,P3487,decide,88.12,4,352.48,0.3,246.736,S43,Port Jasonton,SP24,Anthony Bailey,61,Male,South,Credit Card
95dfe6cb-c75a-4c94-ae05-7f791cf8d03f,62e38426-06fb-42ac-8342-adc9df09451f,09-10-2021,2021,Electronics,P2565,stop,450.38,1,450.38,0.23,346.7926,S66,Laurenbury,SP16,Kimberly Wise,45,Other,East,Cash
8be15610-b234-4948-a4f2-ae4cf016716b,129b1e2d-74a4-4600-af56-2306276c01fb,25-08-2022,2023,Electronics,P7408,fine,92.07,1,92.07,0.26,68.1318,S34,Port Stevenhaven,SP44,Erin Moore DVM,70,Other,North,Credit Card
52ce55e3-69df-45c7-a4a0-053f22a37556,367d9053-bec2-440d-b0b8-1b2952044e75,26-02-2021,2020,Books,P4183,or,374.5,5,1872.5,0.35,1217.125,S58,West Richard,SP3,Jeff Ramirez,61,Other,East,Online Payment
74246baa-2dca-4c82-8660-a3e9736d417c,c4811514-2cee-4a3a-b3e9-d42f19960b40,10-03-2021,2021,Clothing,P6114,site,426.98,2,853.96,0.32,580.6927999999999,S98,West Tanner,SP14,Christina Martinez,63,Other,East,Debit Card
e552d0a8-b66f-4507-a588-b999971eea39,572d3274-e5c2-4467-8107-e87337f66fc4,19-08-2023,2022,Home Decor,P6303,total,137.82,7,964.74,0.21,762.1446000000001,S38,Melissaville,SP41,Christian Schneider,64,Female,South,Debit Card
171603b1-7466-4e6f-a1ee-b1f133b1d0dc,6e06f176-d140-4967-8d53-48d15b15674d,11-01-2024,2020,Toys,P7965,drop,95.37,10,953.7,0.09,867.8670000000001,S9,Lake Jamesland,SP5,Taylor Fisher,55,Male,North,Credit Card
a6091ad0-b114-44aa-92f6-9081400564b8,6fad7460-2ef3-4ed1-8cdf-e58d8252caff,01-04-2023,2023,Furniture,P9394,recently,264.17,2,528.34,0.02,517.7732,S31,Saundersport,SP16,Miranda Alvarez,39,Other,West,Cash
29fb832c-cbe6-4571-b622-e18ee83bcc84,a05a53c4-7c42-43c7-9bd8-978e92714fea,23-10-2022,2022,Toys,P1383,yard,233.04,1,233.04,0.18,191.0928,S36,East John,SP49,Melvin Kennedy,50,Female,East,Debit Card
17584f23-1fa0-4802-bbb7-1494b7e767d4,c3575ff1-6caa-4c8d-bc3a-aa22d8f148fb,28-02-2021,2022,Toys,P5950,within,200.06,6,1200.3600000000001,0.04,1152.3456,S1,Sandrafurt,SP36,Ernest Sanders,60,Other,West,Cash
a25291f3-730b-4657-b4cb-46131d39e9c2,24812872-e704-4b7d-a4e7-13588fb6002d,18-07-2021,2020,Toys,P5490,head,74.48,4,297.92,0.35,193.64800000000002,S15,Collinville,SP31,Chad Steele,44,Other,West,Debit Card
b5103e9c-8618-440d-95d6-a6585ce9dbbc,86451dda-fbe2-4c49-b5fa-d47f9f0590b5,25-08-2024,2023,Furniture,P8518,real,414.1,1,414.1,0.05,393.395,S79,South Michael,SP36,Tony Duffy,26,Other,South,Credit Card
f9a62522-ca83-4709-ba14-675762538cdf,bfe9efdb-4a57-4541-8387-4957d4d61370,13-12-2022,2020,Home Decor,P4320,officer,307.64,3,922.92,0.03,895.2324,S18,Port Thomastown,SP14,James Gilbert,60,Male,North,Credit Card
28ef2f46-f323-423e-9cb0-c90c82fc9294,3dfa45fa-1da6-40f0-8a53-d7c4f68fa05b,18-06-2022,2021,Books,P2633,you,96.92,2,193.84,0.24,147.3184,S93,West John,SP3,Timothy Anderson,22,Other,North,Cash
0b3d6dc9-616f-460a-8ce3-77d760f11528,0144fe67-8df5-49a0-a577-e1b64dd35982,17-11-2024,2021,Toys,P5329,laugh,127.08,6,762.48,0,762.48,S75,Nelsonberg,SP21,Emily Wyatt,53,Other,South,Online Payment
55cf37ba-e989-45f2-abbf-1e35c4acb57d,728ac5fd-fc32-464b-871e-8c56cb3738c2,11-06-2024,2022,Toys,P8723,professor,476.06,2,952.12,0.06,894.9928,S89,Pamelafort,SP42,Gary Callahan,39,Other,West,Online Payment
dcd81a8b-a8d6-4af6-9f0d-def190c40e45,4c6694ab-57b5-4de2-b1ae-84bec7be05c6,28-01-2023,2023,Books,P7169,collection,343.35,7,2403.4500000000003,0.12,2115.036,S28,Anthonymouth,SP26,Jason Underwood,30,Other,North,Cash
2504fd28-de6a-4459-a980-f6ff266c47fb,aac782ac-dce2-4b06-ba15-422e3cc7edc8,14-12-2024,2021,Electronics,P5771,top,370.98,8,2967.84,0.28,2136.8448,S54,South Devin,SP34,Brett Whitehead,59,Other,West,Credit Card
0d22af35-b648-4e8a-84e7-75b92dca365a,e4cb277f-bc95-4041-8cdf-b034e9a84c51,27-03-2022,2021,Clothing,P8037,keep,424.14,6,2544.84,0.44,1425.1104000000003,S1,Lake Emilyborough,SP9,James Walsh,60,Male,North,Credit Card
baebe15d-4f3c-4771-8edd-2a2a6b69b4ae,0bce8eeb-684f-4e52-a2f1-5aad8752d9fb,17-10-2023,2021,Home Decor,P2524,there,395.82,9,3562.38,0.01,3526.7562000000003,S89,North Lorraineview,SP33,Emily Johnson,22,Female,North,Online Payment
49ed856e-723d-4acd-b601-e005c4c4f69f,5fd24b9a-a527-4af5-bbd6-df9b36430f4d,07-05-2022,2021,Home Decor,P4641,miss,416,7,2912,0.33,1951.0399999999997,S43,Lake Carlshire,SP48,Ryan Garcia,63,Other,North,Debit Card
e606d7c2-1e18-446d-ae42-1840a05f36c8,0daba507-1fc7-437c-b94e-b6f89d506e83,28-01-2022,2020,Electronics,P7657,direction,114.99,5,574.9499999999999,0.27,419.71349999999995,S78,Lake Derrickfurt,SP47,Mitchell Douglas,24,Male,West,Online Payment
00e78824-33ee-46e7-b5de-feba21aea39b,7397b987-5edd-4492-aac2-33021a3bc8d8,06-06-2024,2022,Home Decor,P5563,leader,470.6,7,3294.2000000000003,0.3,2305.94,S56,South Curtisfurt,SP31,David Davila,24,Male,West,Cash
03200c4e-40cb-4188-83f0-fac39f601d17,9b0dfaab-049f-42c7-b1a7-d537b0ec7074,21-02-2022,2022,Clothing,P8919,including,275.36,4,1101.44,0.05,1046.368,S24,North Kristen,SP24,David Wood,59,Male,West,Credit Card
7fa70485-dafc-4805-bf64-85de75699aef,5e452956-81e4-4e99-8c28-6323d27f6d1f,29-08-2023,2021,Furniture,P5659,themselves,451.25,4,1805,0.11,1606.45,S90,Monicaburgh,SP15,Gabriel Jackson,28,Male,South,Cash
9ba4d5a6-0178-4e26-8eb5-57ac8b22e445,b521d095-94b2-4af0-9080-9121fe41bb81,29-06-2023,2022,Furniture,P9736,firm,288.43,10,2884.3,0,2884.3,S59,Lake Kyleburgh,SP16,Ann Fuentes,50,Other,East,Online Payment
37850b5c-3ce5-488c-be53-d702e1f8d192,4927db4a-4a12-40d4-8da4-2f8510995969,24-07-2021,2022,Toys,P9300,national,56.04,6,336.24,0.19,272.3544,S43,Muellermouth,SP22,Curtis Jacobson,66,Male,South,Debit Card
74283491-79c8-42cb-a8d3-110e96bfae6e,0409b7c8-ef59-44b5-ae89-015e92f765e7,02-03-2021,2022,Clothing,P5007,form,205.43,4,821.72,0.38,509.4664,S85,Lake Karen,SP22,Morgan Allen,23,Female,North,Credit Card
99e95433-1453-417e-b11e-be6f68ffae17,fdecc58d-73fe-41a3-bed0-24cbb6f37bd4,03-05-2022,2022,Furniture,P7265,effect,134.06,5,670.3,0.44,375.368,S9,New Joseph,SP12,Tina Miller,47,Other,East,Cash
e1d5c0dc-3ea5-45a9-81ae-c50599a04abb,2a64d46b-ceac-4779-9538-e0354157abec,13-03-2022,2020,Books,P1282,class,343.81,9,3094.29,0.29,2196.9458999999997,S90,West Kimberly,SP28,Kayla Maldonado,49,Female,South,Credit Card
a0ee404f-9ea8-4cb1-8732-68c98c1e9464,b4c70241-990c-48bf-8197-8cb867218261,27-02-2024,2021,Home Decor,P9143,all,458.42,2,916.84,0.04,880.1664,S75,North Marissaville,SP45,Elizabeth Kane,68,Other,West,Credit Card
3527bcee-d343-4f88-91f3-79b18ebb8208,a03f137f-f14d-43ea-9faf-c17e92a2319d,08-05-2023,2023,Clothing,P7449,traditional,97.37,2,194.74,0.13,169.4238,S27,Elizabethshire,SP11,John Carter,56,Male,West,Credit Card
0e18ab96-25f4-4dd6-af51-ac6e0c85f154,929d778e-9fde-4d5f-8441-c3db6bb57af7,21-07-2023,2020,Books,P7106,recognize,381.94,1,381.94,0.32,259.7192,S33,Josephberg,SP4,Michael Merritt,19,Other,South,Credit Card
253741e4-0966-4d08-9959-5d27a73d2746,c7d012b0-de9c-4b51-a038-e284ceddadec,06-03-2022,2022,Electronics,P9955,talk,362.6,6,2175.6000000000004,0.18,1783.9920000000004,S49,Connerland,SP9,John Mora,69,Male,West,Credit Card
93fde248-aac0-4912-884d-7822da948e70,8d7da747-d48d-4f9a-8be1-a297a8222853,06-12-2023,2021,Books,P2774,magazine,466.42,1,466.42,0.47,247.20260000000002,S32,Melissamouth,SP39,Stephen Roach,31,Male,North,Cash
54c3b22e-4c66-4a4d-9a70-ea8ad6881d3e,99adf607-c26e-4dbd-9acb-0045a449aefa,12-03-2022,2021,Electronics,P8409,material,93.06,2,186.12,0.21,147.03480000000002,S67,Jasonmouth,SP44,Nicole Moody,58,Male,North,Cash
1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,ada3b63d-ad08-48c6-bad1-6e1dbefb1a15,01-12-2024,2021,Electronics,P4671,his,472.79,5,2363.9500000000003,0.24,1796.6020000000003,S78,South Alyssa,SP18,Kathryn Davis,43,Male,North,Debit Card
294d43ed-2da1-4fda-be65-6dcc6abdb05a,74c9abd9-daac-4e2b-bb32-440ec2d66d46,19-05-2022,2021,Books,P1407,network,197.59,8,1580.72,0.31,1090.6968,S4,Brianville,SP50,Peter Blackwell,45,Male,West,Credit Card
a9325ae1-9c70-40da-88cd-29c5ac0e1f71,4ba9008d-85af-4680-a39f-6cc716f39bed,08-12-2021,2022,Electronics,P7510,market,484.47,7,3391.29,0.17,2814.7707,S15,Melissashire,SP36,Richard Oneal,42,Male,North,Credit Card
92811c92-984f-4323-b329-2925b107094e,5dbe0139-c895-48d9-8907-19db252a95db,02-03-2023,2021,Books,P4802,above,90.07,5,450.34999999999997,0.19,364.7835,S20,Tammyburgh,SP32,Christina Cook,43,Female,West,Debit Card
f75efed8-2d6b-4953-8fea-d84ec98cfd48,f3b20598-a303-414f-a254-4d22944baabb,13-05-2021,2023,Home Decor,P8325,window,473.3,3,1419.9,0.06,1334.706,S36,East James,SP17,Julie Wagner,32,Female,West,Online Payment
5c3552b3-9437-4280-bfd4-67e77491050c,5492112f-259d-437f-bf8a-16b8919a5591,05-07-2021,2023,Home Decor,P7059,movie,114.72,8,917.76,0.09,835.1616,S68,Brittanystad,SP31,Shaun Chavez,43,Female,West,Online Payment
c4bd338e-17d7-4fc0-892c-d030ee757637,05722bc5-4b5e-4a40-9a5a-897790ba1d38,08-05-2023,2021,Electronics,P8811,wear,348.83,9,3139.47,0.21,2480.1812999999997,S37,Lake Jamiemouth,SP33,Ronald Cline,59,Female,East,Debit Card
e5c482ff-5e5a-40c1-92a4-73f94c9e903a,4f418193-e328-4c3a-801c-bac1c5b56b89,18-01-2021,2022,Home Decor,P2785,politics,174.95,10,1749.5,0.04,1679.52,S38,New April,SP8,Nathan James,64,Male,West,Debit Card
c2294116-1152-4a73-91fc-dedd61022b56,f99003d8-cad4-43f4-9e68-9a6c91c98ab6,30-08-2023,2023,Toys,P6089,fill,305.93,7,2141.51,0.22,1670.3778000000002,S62,Anthonyfort,SP8,Timothy Johnston,57,Female,East,Credit Card
109efb40-8ceb-4c57-97e3-23cf6d651847,2cd4e76d-f40a-46cf-b1c7-8a33db5983d3,14-05-2023,2023,Toys,P6446,either,344.79,2,689.58,0.37,434.4354,S78,Brandonfort,SP12,Alicia Zuniga,37,Male,North,Online Payment
1f3cea1d-2271-47ca-b887-73ed4af715b7,2f592f3e-1bbd-4513-b0bc-76c4e3fa6893,29-06-2021,2023,Books,P3355,cold,55.6,6,333.6,0.41,196.82400000000004,S32,New Ginamouth,SP36,Jessica Fry,48,Other,East,Cash
54470290-4640-4b2a-9c02-28afb1d29457,d1c1f266-ce9c-4015-87c4-0854d6d4eb06,13-01-2024,2020,Clothing,P2370,spring,430.92,8,3447.36,0.34,2275.2576,S55,West Jonathon,SP11,Luis Watson,29,Other,West,Online Payment
35b86d0a-864f-46dd-a9ec-09d586eced99,242bba10-c7d0-40d1-8b5f-df7039185b72,24-04-2023,2020,Clothing,P2562,usually,470.09,4,1880.36,0.34,1241.0375999999999,S93,Rhondastad,SP26,Nancy Taylor,50,Male,South,Cash
0ee52f63-9caf-4df1-b584-5d71b221e1c5,677a72f6-6e0c-42e9-b817-9896c6b98ce2,06-07-2023,2023,Clothing,P3773,rather,57.57,9,518.13,0.25,388.59749999999997,S86,West Jane,SP38,Dawn Nelson,22,Other,East,Debit Card
fab6ad91-bacf-4cfc-9245-1cc41bfb3b3d,f001e73c-f5eb-47f9-8f52-3f8a905cbe00,20-08-2022,2022,Books,P4402,issue,356.75,6,2140.5,0.38,1327.11,S45,Vasquezfort,SP43,Michael Brown,59,Female,East,Online Payment
16718639-fcb8-4f9e-8769-0baaa104bdce,b31e120d-9f49-4b89-a866-d52e0e05926a,17-06-2022,2022,Electronics,P9025,spend,187.77,6,1126.6200000000001,0.42,653.4396000000002,S53,Justinview,SP38,Alexis Goodwin,33,Female,West,Online Payment
9ad2bb72-b04b-4584-b95c-ec2d7bd15655,79150e99-8ed3-4834-bd72-1fc205e0c019,28-08-2023,2023,Books,P5095,summer,17.7,2,35.4,0.12,31.151999999999997,S16,Bakershire,SP13,Keith Meyer,28,Male,East,Debit Card
b4f136fc-fc7c-4e71-89c6-7b51ef13864b,1e22ade1-a3e6-4bfd-a5e2-ebba27ae2220,21-06-2022,2023,Electronics,P2374,poor,324.68,3,974.04,0.18,798.7128,S9,North Kevin,SP19,Christine Aguilar,44,Female,South,Credit Card
d90949aa-9bdd-4d7a-ad53-628b49851b79,f8eb7113-6aee-407a-8387-d8eb7509d8ba,26-03-2023,2022,Electronics,P3315,option,261.87,9,2356.83,0.05,2238.9885,S47,Lindsayton,SP48,Amber Smith,38,Male,West,Debit Card
933c8d00-8680-4a0b-8279-1490510564f9,712636bb-a455-4a22-87d0-2e2ce4406398,17-11-2021,2020,Toys,P7605,discover,478.35,2,956.7,0.37,602.721,S53,Smithshire,SP24,Matthew Moore,55,Other,East,Online Payment
ed56c714-5a96-41f5-9f8c-eda5feb9ea24,4f3b81d6-3745-4be5-bfd0-96b42c85ab3f,09-03-2022,2020,Toys,P8758,realize,475.04,8,3800.32,0.38,2356.1984,S71,South Kenneth,SP8,Katherine Hughes,50,Female,South,Debit Card
